CELL_LINE_NAME,5-Fluorouracil,ABT737,AGI-5198,AGI-6780,AMG-319,AT13148,AZ6102,AZ960,AZD1208,AZD1332,AZD2014,AZD3759,AZD4547,AZD5153,AZD5363,AZD5438,AZD5582,AZD5991,AZD6482,AZD6738,AZD7762,AZD8055,AZD8186,Acetalax,Afatinib,Afuresertib,Alisertib,Alpelisib,Axitinib,BDP-00009066,BI-2536,BIBR-1532,BMS-345541,BMS-536924,BMS-754807,BPD-00008900,Bortezomib,Buparlisib,CDK9_5038,CDK9_5576,CZC24832,Camptothecin,Carmustine,Cediranib,Cisplatin,Crizotinib,Cyclophosphamide,Cytarabine,Dabrafenib,Dactinomycin,Dactolisib,Daporinad,Dasatinib,Dihydrorotenone,Dinaciclib,Docetaxel,Doramapimod,EPZ004777,EPZ5676,ERK_2440,ERK_6604,Eg5_9814,Elephantin,Entinostat,Entospletinib,Epirubicin,Erlotinib,Fludarabine,Foretinib,Fulvestrant,GDC0810,GNE-317,GSK1904529A,GSK2578215A,GSK2606414,GSK269962A,GSK343,GSK591,Gallibiscoquinazole,Gefitinib,Gemcitabine,I-BET-762,I-BRD9,IAP_5620,IGF1R_3801,IRAK4_4710,IWP-2,Ibrutinib,Ipatasertib,Irinotecan,JAK1_8709,JAK_8517,JQ1,KRAS (G12C) Inhibitor-12,KU-55933,LCL161,LGK974,LJI308,LY2109761,Lapatinib,Leflunomide,Linsitinib,Luminespib,MG-132,MIM1,MIRA-1,MK-1775,MK-2206,MK-8776,ML323,MN-64,Mirin,Mitoxantrone,NU7441,NVP-ADW742,Navitoclax,Nelarabine,Nilotinib,Niraparib,Nutlin-3a (-),OF-1,OSI-027,OTX015,Obatoclax Mesylate,Olaparib,Osimertinib,Oxaliplatin,P22077,PAK_5339,PCI-34051,PD0325901,PD173074,PF-4708671,PFI3,PLX-4720,PRIMA-1MET,PRT062607,Paclitaxel,Palbociclib,Pevonedistat,Picolinici-acid,Pictilisib,Podophyllotoxin bromide,Pyridostatin,RO-3306,RVX-208,Rapamycin,Ribociclib,Ruxolitinib,SB216763,SB505124,SCH772984,Sabutoclax,Sapitinib,Savolitinib,Selumetinib,Sepantronium bromide,Sinularin,Sorafenib,Staurosporine,TAF1_5496,Talazoparib,Tamoxifen,Taselisib,Telomerase Inhibitor IX,Temozolomide,Teniposide,Topotecan,Tozasertib,Trametinib,ULK1_4989,UMI-77,Ulixertinib,Uprosertib,VE-822,VE821,VSP34_8731,VX-11e,Venetoclax,Vinblastine,Vincristine,Vinorelbine,Vorinostat,WEHI-539,WIKI4,WZ4003,Wee1 Inhibitor,Wnt-C59,XAV939,YK-4-279,ZM447439,Zoledronate
8505C,6.114016,3.4297800000000005,4.115858,3.9750910000000004,5.309638,6.374423999999999,2.304557,3.9058620000000004,5.880544,6.274038,2.833082,3.5849839999999995,2.775515,0.327602,4.583481,3.303492,1.363127,5.909918,,3.376968,1.280269,,5.529166,7.4109929999999995,2.184346,3.632768,4.962369,6.218958,,3.028953,,5.391830000000001,3.8208339999999996,3.419719,,5.589631,-5.169452,1.504341,-2.436,0.170099,4.868335,-2.979316,7.423928,2.8768029999999998,5.405921,4.636209,5.108032,4.737497,2.967638,-3.2340790000000004,0.6443270000000001,,0.887491,3.17214,-2.313005,-1.541638,,6.625416,6.7317279999999995,1.32576,2.5036680000000002,-2.1182939999999997,3.594978,1.8524189999999998,3.3053449999999995,-1.562643,3.60897,6.819488000000001,1.347429,4.8814425,6.233651,3.771381,4.0478819999999995,5.563276,3.5640709999999998,,2.620077,4.47917,4.053223,4.630968,-2.180484,1.876457,4.403261,6.199794,5.073817,4.1072120000000005,3.6315480000000004,6.365651000000001,5.047558,2.540147,4.45487,5.236497,,5.161107,,6.147449,4.945979,6.186503,6.374423999999999,5.372323000000001,5.307065000000001,5.419544999999999,-2.74768,-2.233787,2.999115,6.374423999999999,2.067206,5.185026000000001,3.839636,4.106564,6.027821,5.542235,1.081941,,2.513113,1.824091,7.067571000000001,5.082249,4.036393,5.715711,6.261368,6.151998000000001,1.003235,-0.011168,3.974311,2.880363,6.056995000000001,5.120075,2.202506,3.0838400000000004,0.065968,5.300713,,4.956256,4.651426,3.136835,3.571334,0.294479,5.790202,0.5478270000000001,5.304755,3.498783,1.464037,3.155045,,3.7095050000000005,-0.038395,,5.693562,,,1.487869,-0.571098,6.131767,2.1040669999999997,2.98767,-5.236136,4.727515,3.507672,-3.501553,6.026899,4.176283,3.4358190000000004,5.238681,-0.091461,5.216684,0.183328,-0.34936,,-0.8757860000000001,2.714467,1.810611,2.4902935,5.0447299999999995,2.979963,6.24884,3.273673,2.6497,2.122853,-0.9673889999999999,1.638064,-2.337909,1.9962349999999998,2.8897209999999998,3.701968,4.037202,3.678373,4.4029300000000005,5.493325,3.23657,,4.690231
A101D,4.053363,0.479688,5.200894,4.171821,3.291475,2.845622,1.253157,1.796439,4.5919300000000005,3.0678389999999998,0.590959,2.664455,2.9960299999999997,0.428022,1.7418310000000001,1.236018,-4.754283,3.964179,,0.947284,0.261929,,1.886248,6.748141,1.479529,2.224939,1.295755,3.884018,,1.907187,,4.495692,4.734494000000001,3.022646,,5.333418,-6.875025,0.265335,-2.619077,-1.082714,4.35182,-2.864103,5.705124,2.033417,1.6844139999999999,2.4055169999999997,5.431703,0.44202700000000006,-1.1788100000000001,-4.644743999999999,-3.404008,,1.6640549999999998,1.5769469999999999,-3.310103,-4.7972375,,4.30146,5.273748,0.777103,1.483806,-2.937949,2.400678,1.295566,2.904579,-2.203895,1.7663799999999998,4.594367,0.398093,4.236184,5.423508,-0.083747,5.040487000000001,4.772979,2.39968,,2.0350669999999997,4.984584,2.6275180000000002,3.476113,-4.53965,2.316791,3.7317089999999995,0.42295,1.752198,3.63878,2.822769,5.8868540000000005,3.55179,2.401777,3.6362089999999996,4.557753,,3.3919379999999997,,2.458516,4.636903,3.8318449999999995,5.7708,2.429374,4.851494000000001,4.762975,-2.028988,-3.328349,3.861453,4.2746,0.08655499999999999,2.716913,2.772226,4.795138,4.7541400000000005,4.534796,0.9479,,1.9193740000000001,1.594745,6.187498000000001,2.7814799999999997,5.127169,2.2051540000000003,4.826842,4.563631,1.328991,-0.04125,3.7176419999999997,3.0322139999999997,4.8384795,3.185608,2.229017,4.266103,-2.167806,3.941214,,5.580215,1.307282,3.226426,3.6998910000000005,-3.940124,3.213708,-0.268935,5.003097,0.791929,-1.381478,3.515414,,4.932232,-4.446922,,5.040196,,,0.69328,-1.13686,5.01512,2.338235,0.9053620000000001,-6.081911,3.052565,2.417259,-3.17528,4.836034,2.749446,2.413904,1.569251,-1.01169,6.116719,0.231042,0.10339000000000001,,-2.565789,1.564833,2.448471,1.3243805,1.8635354999999998,4.610136,4.638807,1.759477,0.979316,1.307279,-3.979771,-2.633787,-4.478529,1.5039959999999999,2.329108,3.603683,1.979464,2.2132240000000003,4.988599,4.059255,1.8004790000000002,,3.785744
A172,2.420816,2.805831,3.9720400000000002,4.442880000000001,5.308898,3.626381,1.080876,0.374855,4.990041000000001,1.098315,0.438191,2.4106419999999997,0.123903,1.673903,3.067817,1.863947,2.100498,5.773957,,1.3164280000000002,-0.1688,,2.89207,5.889662,1.694648,2.499818,1.662768,4.683801,,1.757756,,4.758071,3.086782,1.872004,,2.5040400000000003,-6.335551000000001,0.20933400000000002,-3.160515,-1.314263,4.452577,-3.1084,5.278187,0.540072,3.9017440000000003,3.667979,5.374639,0.8819889999999999,3.8986650000000003,-5.5626015,-3.076007,,0.6668729999999999,1.485997,-2.424318,-5.3728555,,4.548771,5.729355,1.413341,3.217647,-4.676483999999999,2.105357,2.118957,3.6859910000000005,-2.864421,2.675218,5.938137,0.2834,4.3096475000000005,4.917977,-0.595913,3.823287,4.636263,3.4305879999999997,,2.615911,5.129353,2.434592,2.8101220000000002,-2.680672,3.324764,2.928819,5.477947,0.002545,4.313198000000001,3.051244,5.686058,3.6949110000000003,1.7350860000000001,4.548682,0.700883,,5.711878,,4.438949,4.423235,5.4085160000000005,5.08234,2.201021,4.397462,4.657278,-2.793068,-2.5590759999999997,3.241845,5.408551,0.909209,3.7882010000000004,4.4462459999999995,4.665858,4.143676,4.361593,0.621027,,2.09401,2.615841,5.954152,3.819806,4.811726,1.825289,4.901336,4.856054,1.846514,-0.049582999999999995,2.75947,1.383786,2.743198,2.807115,2.9800869999999997,4.434393,1.0615649999999999,1.7028459999999999,,5.634753,5.229973,3.201762,4.812437999999999,-4.515115,2.907991,-2.297319,5.50976,0.929908,-1.07115,2.176472,,4.73032,-3.2813510000000004,,4.743021,,,2.097775,-0.937227,4.069242,1.88083,3.285239,-3.2878870000000004,3.034222,1.9592200000000002,-4.700076,4.872229,1.49229,2.681874,2.366075,0.44745100000000004,5.370912000000001,1.0141040000000001,0.267244,,0.402776,1.9863959999999998,3.591861,2.6389515,3.210206,4.405465,4.775742,1.80496,3.3683300000000003,2.0563029999999998,-5.163714,-3.082141,-4.371901,1.08074,3.73066,1.9825990000000002,4.706329,2.0458540000000003,5.253605,4.5126040000000005,1.344742,,3.6431379999999995
A204,5.542559,2.9938919999999998,4.876139,3.498961,4.36702,4.219191,2.5472330000000003,2.448958,5.601725,3.615257,2.336569,4.1570599999999995,0.353019,2.976175,2.674821,2.749339,-5.461386,4.66549,,2.713157,-0.254395,,2.397744,-0.370128,2.348975,1.810873,2.277029,4.64529,,2.427971,,5.931445,3.1966509999999997,2.801546,,5.1692480000000005,-4.843719,0.876475,-0.43949799999999994,0.804941,6.061368,-1.720835,6.7836050000000006,-0.594229,4.971433,4.662604,5.963191,0.905954,3.2917050000000003,-3.874577,-0.806369,,0.534535,0.845339,-0.568166,-0.622865,,6.175189,6.724994000000001,3.616146,3.188727,-1.871277,3.797796,4.401,5.496682,-2.34279,2.829057,4.6416059999999995,-0.6982470000000001,4.2711305,5.996118,0.85039,5.022198,5.964551999999999,1.6885860000000001,,3.5548660000000005,6.048901,3.833971,4.280226,-1.8874349999999998,4.5577879999999995,4.366157,-1.738503,2.123878,4.1531720000000005,2.9732279999999998,5.816464,4.076029,2.726639,3.2519,3.123363,,5.140758,,6.258462000000001,3.918193,4.938285,4.840803,4.856639,5.087523,3.971835,-1.593387,-1.909142,3.205083,6.258462000000001,1.916023,3.898475,2.951874,4.738162,5.222328,4.508225,0.260666,,2.909128,1.624976,6.9516089999999995,1.74092,4.9227620000000005,2.925096,3.349499,5.702668,5.99017,2.7034979999999997,4.448967,1.415052,3.5632455000000003,4.391712,2.587296,4.855382,1.405106,2.929035,,6.193187,5.293298,3.512693,6.031358999999999,-0.824556,3.699882,0.924168,5.616978,1.6957689999999999,1.053065,3.800253,,6.243182,-2.678283,,4.463329,,,3.082408,-0.669511,4.552537,1.510565,5.268058,-4.771230999999999,3.726347,1.398674,-3.5700559999999997,3.22507,3.201498,3.9453949999999995,2.8107830000000003,0.00066,7.1667440000000004,0.688929,1.8424220000000002,,1.080085,2.2880380000000002,4.34662,3.009449,3.2184485,4.789333,4.346813,1.975425,3.4656949999999997,1.848298,-2.356682,1.4098629999999999,-1.912768,2.483406,3.926073,3.427972,5.519728,3.683563,4.789507,5.910635,3.76145,,4.37924
A2058,4.540757,2.76747,3.439182,4.033958,3.7401160000000004,3.982625,1.1055059999999999,1.660105,4.885463,4.416142,0.9281719999999999,1.773696,2.806366,2.074777,1.692763,1.606624,0.164269,2.085112,,1.142406,-0.334416,,2.698129,4.367728,1.8343209999999999,1.521153,1.2101629999999999,4.289099,,2.107911,,4.106231,3.016507,2.3537,,4.440417,-5.730580000000001,0.48153,-2.722384,-0.893632,3.5146870000000003,-3.757428,5.659782,1.7207830000000002,2.857686,2.942708,3.953898,0.168482,3.9931730000000005,-4.9760635,-3.318818,,3.0809830000000002,2.3127470000000003,-2.96255,-6.5943525,,4.381792,4.460236,1.06755,2.432325,-4.686791,2.795386,1.585661,3.2335220000000002,-2.879168,1.788462,4.438692,0.58914,3.2872375,4.53624,-0.37412199999999995,4.046327,4.190030999999999,2.741691,,2.195215,4.636412,2.334741,3.0089799999999998,-1.727177,2.741766,3.570568,4.304643,2.656462,4.43947,1.8931900000000002,4.549698,2.466015,0.895518,3.5727230000000003,3.380523,,4.002662,,4.529952,4.607817,4.514789,4.453401,2.119688,5.450958999999999,3.812511,-4.202116999999999,-1.826801,3.106962,4.637326,0.007809999999999999,2.7590830000000004,3.925477,4.257206,4.564348000000001,4.179954,-0.193154,,1.802498,1.8270369999999998,5.330246,3.486873,2.701349,4.572467,4.080658000000001,4.545008,1.326717,-0.11783900000000001,2.300463,1.243679,4.288847,2.094811,2.2787889999999997,3.506732,-1.8219560000000001,3.4840129999999996,,3.9424919999999997,3.149031,3.103618,2.791717,-5.628623999999999,3.8058769999999997,-1.10427,4.57558,1.1771969999999998,-1.339307,2.073711,,3.2984449999999996,-2.5769919999999997,,4.608617,,,1.362171,-0.639175,3.664443,1.206413,2.515016,-5.385831,2.48769,2.1850709999999998,-2.755019,4.980992,,1.774784,2.109896,-0.338149,5.721405,-1.197299,-0.884274,,-0.798058,1.856514,2.116413,1.5398485,2.0982305,3.289933,4.293782,2.356533,2.544676,1.157948,-5.549112999999999,-3.7403800000000005,-5.398511,1.2419930000000001,3.538176,3.4574849999999997,1.884816,1.0899940000000001,3.4909209999999997,4.568808,0.36394699999999996,,2.673867
A253,5.323301,3.002883,4.558653,3.991335,4.984324,4.635574,2.32519,3.282251,5.311463,4.950367,2.879427,3.0320009999999997,3.485959,4.11408,3.270387,2.461531,2.6905349999999997,3.7933410000000003,,2.536568,1.7796580000000002,,4.535661,-0.34230900000000003,1.694236,2.934302,2.0378119999999997,4.706245,,3.3358769999999995,,4.394975,3.71271,3.037348,,4.401078,-5.097225,2.270365,-2.104747,-0.49305699999999997,4.939826999999999,-2.7805400000000002,5.246736,3.210007,1.956764,3.754573,5.049202999999999,2.073083,4.987091,-3.794171,0.045892,,1.5263209999999998,0.580976,-3.3021730000000002,-1.666369,,5.423183,4.559876999999999,3.724385,4.005504,-2.186105,3.21786,3.316151,4.372501000000001,-0.23538699999999999,2.407525,5.030981,1.879843,3.4582235,5.044784,2.9289,3.5934779999999997,3.8361769999999997,3.1042110000000003,,2.546206,5.127033,2.047399,2.004061,-2.533484,4.145009,4.143819000000001,5.286822,2.725788,4.878996,2.525191,3.604864,3.3535019999999998,2.569067,4.594446,4.17739,,3.860291,,4.764661,3.982242,5.131153,4.127438,2.2603619999999998,5.413545,4.573537,-2.800405,-2.072188,4.954504,5.128482,2.6583900000000003,3.626903,4.022794,4.26584,4.170133,5.033685,-0.600167,,3.4144019999999995,1.506046,5.823106,3.4085010000000002,3.3382959999999997,4.912955999999999,3.7983550000000004,,3.6076980000000005,1.127749,4.638555,1.8844150000000002,3.9347404999999998,5.03249,2.441109,4.799752,0.6548470000000001,4.076446,,4.277728,4.696626999999999,5.8463970000000005,3.812808,-2.75478,5.158078,-0.260226,5.034141,3.411811,-0.374803,2.7633389999999998,,4.367227,-2.459755,,5.05048,,,3.8332089999999996,-0.325088,2.821287,2.227879,5.2672099999999995,-3.420471,3.0376830000000004,2.339438,-1.495185,3.4215449999999996,4.305197,3.7868730000000004,2.5633369999999998,0.7729779999999999,5.9151620000000005,-0.604302,-0.680561,,1.199703,1.9974740000000002,3.405453,4.0632935,1.9358295,1.427306,4.0377849999999995,1.4987489999999999,2.662434,2.628277,-2.8671599999999997,-1.5341930000000001,-2.084343,2.029394,4.347297,3.5691080000000004,4.005703,2.705036,4.331307,3.890661,3.964022,,3.4464449999999998
A2780,2.22328,4.723468,5.066443,3.065493,3.981208,3.785746,1.427417,0.8134979999999999,3.6216269999999997,0.670906,-0.9478040000000001,3.246819,-0.790042,-1.239005,1.003975,1.006407,1.265919,1.5795270000000001,,1.672449,-0.427461,,1.19515,1.4103569999999999,-0.12105999999999999,0.33584,-1.1509530000000001,0.091883,,0.6958529999999999,,5.410003,2.271467,1.358592,,2.692882,-5.193107,-0.46014799999999995,-3.8383190000000003,-1.9697509999999998,4.073794,-3.737636,4.675279,0.38468,1.720991,1.456516,5.428228,-1.4055309999999999,3.90804,-5.7468544999999995,-3.946486,-6.542008,3.396926,0.080664,-3.627826,-5.0460595,,5.220699,5.717377,0.038281,0.577457,-4.692496,1.795607,1.1914129999999998,1.9924540000000002,-3.311314,2.223003,3.129413,-0.711282,2.413405,5.426341000000001,-1.637302,3.286782,3.9813620000000003,1.7817180000000001,,3.014558,4.925511,2.3016419999999997,1.853959,-4.2520809999999996,1.82519,3.254223,5.406765,-1.287321,4.577176000000001,2.869929,3.715103,1.5053940000000001,1.527619,2.222672,0.497328,,3.001338,,3.990616,3.4725629999999996,5.423388,4.353098999999999,1.5836139999999999,4.912415,3.198628,-4.220664,-2.54763,2.956344,5.396209,-0.43015,0.058797,2.412649,3.16367,3.583016,3.44489,-3.240278,,1.861457,2.1172560000000002,5.171346,1.171684,1.043217,0.901568,3.547828,,-0.363208,0.684463,2.648763,0.34848,1.2766495,3.6930690000000004,1.291765,2.599048,-0.958528,-0.46235299999999996,,5.08856,3.698807,2.4318,1.7763209999999998,-4.954093,0.12308599999999999,0.7906449999999999,5.33887,-1.31166,-1.713332,2.1752860000000003,,3.997494,-2.4887759999999997,,5.23048,,,-0.19362100000000002,-3.160141,2.502607,2.821648,1.494507,-4.632681,3.0634080000000004,0.811133,-3.1484080000000003,3.052739,0.153977,1.939225,-2.588772,-1.14713,5.588128,-2.784157,-1.7419830000000003,,-2.775212,1.219884,1.592139,0.1617475,0.4069875,1.123983,3.823231,0.121321,1.748984,2.464211,-6.079265,-4.336112,-5.122314,1.18295,4.870989,3.511708,2.284979,1.336769,3.528924,3.7846379999999997,1.035109,,2.21996
A3-KAW,-0.584016,1.5114379999999998,3.53594,2.780742,3.571429,1.769784,1.013036,-0.590283,3.9487080000000003,2.330701,-0.11381600000000001,1.935859,1.338598,-3.5438730000000005,2.2524610000000003,0.04498,1.562365,-3.138617,,-0.81439,-1.8926619999999998,,3.6508160000000003,4.971217,0.515512,3.060294,-0.485,2.6178939999999997,,0.61441,,4.162859,1.479415,0.249048,,3.292074,-6.447401,0.032165,-3.805876,-2.270794,3.507511,-5.542232,5.283422,1.756057,-0.318415,0.45856899999999995,4.5057220000000004,-1.7202009999999999,,-6.3599595,-3.754364,,1.21248,0.41725100000000004,-3.775462,-5.6160885,,4.019901,3.925736,1.322288,1.7665,-5.703283,1.134124,-0.592817,1.728225,-4.121112999999999,0.5447569999999999,4.939641,-0.253375,2.229238,3.736304,-1.492046,2.347547,4.430491,,,0.7928890000000001,0.871173,1.927068,2.146423,-5.191813,-0.753085,2.084347,4.149441,0.938209,2.770839,1.9363279999999998,4.245362999999999,3.478249,-0.544759,-0.081191,0.178822,,2.518583,,4.240947,3.307551,3.357657,4.2454,1.593159,3.2617220000000002,2.6520740000000003,-4.365861,-2.745128,1.8457139999999999,1.338077,-1.603734,2.171609,0.211141,2.809686,3.448211,2.7190819999999998,-2.1682580000000002,,1.32595,1.5961239999999999,4.939641,1.30392,1.9929,0.40172399999999997,3.3645449999999997,,-2.047671,0.46533100000000005,2.044405,1.097421,1.155214,1.481485,-1.007256,2.862029,-1.237774,1.543366,,3.913325,2.163694,2.8937470000000003,1.3448129999999998,-4.152645,-0.374178,-2.0847919999999998,3.664853,1.294041,-1.7810990000000002,1.7159900000000001,,2.67302,-7.192932000000001,,0.963635,,,2.064246,-3.057485,3.300996,0.9360940000000001,2.902037,-4.307296,1.215645,0.9075629999999999,-4.858583,2.7017759999999997,-0.260653,2.2673740000000002,2.986711,-1.5585209999999998,4.529401,-3.4826410000000005,-3.135059,,-0.35214,-3.2541279999999997,1.605644,0.3835735,2.587737,1.090268,,-1.6707419999999997,0.848534,0.866664,-5.716633,-4.0011410000000005,-5.699143,-0.6369319999999999,2.663378,2.716915,1.407117,-0.42281599999999997,2.164863,4.108357,-0.07396699999999999,,2.610093
A375,4.057461,2.5409450000000002,4.7079889999999995,4.144572,5.39233,5.425986,1.573818,1.582086,6.005647,3.7237,1.2420360000000001,3.106114,2.9831630000000002,1.4224620000000001,3.6027769999999997,0.940282,2.379057,5.179067,,1.852143,-0.071437,,3.664187,5.995185,1.7324979999999999,3.303443,0.840234,4.509372,,2.3826330000000002,,4.361026,2.707678,0.9288549999999999,,4.346144000000001,-5.362124,0.648003,-3.177411,-1.308217,5.13476,-4.517416000000001,6.210566,1.7294599999999998,2.451449,3.4704589999999995,5.177536,-0.7124510000000001,-3.467089,-5.166726499999999,-2.514162,-4.898569999999999,3.445014,2.265781,-4.117223,-5.442914,,5.034225,6.459827,-0.8942129999999999,0.034408999999999995,-3.900756,1.7030310000000002,1.849949,3.319239,-2.359484,3.067472,4.092237,0.477362,4.144329,5.3480989999999995,0.160444,4.714087999999999,5.366643,3.558523,,2.6976970000000002,4.483635,2.859873,4.119112,-4.679079,3.085875,4.736707,6.330538,0.598032,5.2770220000000005,3.7411209999999997,5.969945,3.9964449999999996,0.640628,3.616661,2.576619,,2.627035,,5.288226,4.903677,4.545640000000001,5.407182,2.466355,4.812698,3.047109,-4.037037000000001,-1.953016,3.713366,6.144408,0.07004500000000001,4.360951,3.941043,4.830309,5.408931,4.112071,-1.4657120000000001,,1.671543,2.073224,7.070711,3.641679,2.996524,1.8081779999999998,4.956928,5.085159,2.0735799999999998,0.092699,3.5535309999999996,2.090594,3.3786169999999993,3.3309940000000005,2.1184950000000002,3.441726,-3.8717589999999995,5.007348,,5.524575,0.06802899999999999,2.614636,2.177917,-4.217032,2.723005,-0.951849,5.125208,1.317479,-1.8370509999999998,3.356117,,4.660234,-0.25522399999999995,,6.145932,,,-0.855669,-0.802675,4.758012,2.841771,-0.100861,-6.26774,2.250684,2.121866,-2.407181,6.147589,1.168723,3.3620629999999996,2.579417,-0.7073729999999999,6.368729,-1.6717240000000002,-2.028824,,-5.204961,2.6953720000000003,1.916096,0.354155,3.1863115,3.1428830000000003,3.674157,1.8242200000000002,0.44967700000000005,2.1695130000000002,-4.931828,-3.7583879999999996,-3.611136,1.0726200000000001,4.00175,4.073926999999999,2.410419,1.204018,3.9247989999999997,5.64519,1.056509,,4.492748000000001
A4-Fuk,1.675686,2.145508,4.274707,2.345997,2.841056,2.502471,1.861834,-1.510119,3.745572,1.149853,-0.7238829999999999,2.255296,0.8722690000000001,-2.9392720000000003,0.943886,-0.054435000000000004,1.7672900000000002,-2.346155,,0.262155,-2.584311,,2.033684,5.433818,1.047715,0.38366100000000003,-3.616623,0.201438,,0.773726,,3.607653,0.690736,-0.9567459999999999,,3.108848,-5.65751,-0.646179,-4.433914,-2.105126,3.7907870000000004,-4.339042,5.455634,1.065724,1.363042,-0.19081199999999998,4.321744,-1.313041,4.007879,-4.9159559999999995,-3.4690529999999997,-5.508955,-0.017661000000000003,-0.061153,-4.600777,-6.164669,,4.4051089999999995,4.617247,-1.067634,-1.331855,-6.164016999999999,1.230054,0.820551,3.09749,-2.910978,1.9493060000000002,1.672246,-1.07952,2.7232570000000003,3.497527,-2.085312,3.644168,4.357252,2.637298,,2.050709,3.7552529999999997,2.052859,2.7456509999999996,-4.670424,-0.10108400000000001,2.353336,4.793932,-2.860042,3.60905,0.346344,2.738207,1.393435,0.31498200000000004,0.9862049999999999,0.01114,,2.1711110000000002,,4.356996,2.897936,4.154538,3.8100160000000005,1.7052310000000002,4.004427,-0.32727,-4.083337,-2.0507459999999997,1.676671,4.357252,-2.07325,-0.612588,0.012056,3.4188199999999997,2.565971,2.833437,-2.059323,,0.208921,2.241072,4.362493,1.08182,1.2537,3.603761,2.721483,,-1.770809,-0.725334,3.5027470000000003,1.235156,2.347529,3.073835,1.479682,4.356043,-1.5891540000000002,2.01778,,4.351173,2.743872,0.519548,1.236888,-5.141939,0.840987,-1.8861459999999999,4.124937,-1.040922,-2.724494,1.7936919999999998,,2.5599060000000002,-6.26613,,3.9168199999999995,,,-1.521193,-1.724795,3.473519,1.450954,2.332166,-5.350429,3.102521,1.444848,-4.615729,3.676217,0.9403360000000001,3.3470699999999995,-1.6598939999999998,-1.039109,2.678473,-2.6911709999999998,-1.238145,,-4.041728,0.831991,2.614688,-0.73441,-0.25393699999999997,0.868139,2.105291,0.825708,-2.034809,0.9939290000000001,-6.2514080000000005,-5.129887999999999,-6.12796,0.088499,4.351104,3.6495339999999996,1.627276,0.070225,3.778981,3.822708,-0.604228,,2.741936
A427,3.4918709999999997,,,3.796468,,,,1.272167,5.769132,2.6685790000000003,2.949302,,,2.165873,,1.6761840000000001,2.986113,-2.00714,,,,,,-0.207625,3.5907690000000003,,-1.069661,4.343406,,,,,2.954393,,,,,,-3.267362,-0.9852129999999999,5.333265,-1.361741,6.698063,,,2.834429,,,,-1.59791,,,,-2.560259,-3.126298,,,4.8873050000000005,5.189014,2.1286009999999997,1.954159,-3.845421,5.814355,4.774636,4.036543,,,3.540892,,3.687762,,,3.0802669999999996,,2.52247,,3.227173,,1.382204,,,4.363567,,5.129802,-0.9028889999999999,4.959007,1.819479,5.667543,,2.6977439999999997,3.073436,0.666625,,6.3737330000000005,,4.961691,2.566924,,5.6839699999999995,,4.716568,3.171612,-2.414758,,,,,,,3.358776,4.984756,3.278463,1.241025,,,,6.392563,,4.638282,,2.123059,5.352342,4.580634,-0.485433,,,4.3179185,,1.9835189999999998,5.32057,0.247006,,,5.667705000000001,4.851573999999999,4.503755,5.766074,,,,5.737521,,0.365849,,,5.389785,,,3.854108,,,0.615966,-1.282589,3.991337,,3.544655,,4.0076730000000005,,,1.700303,,,3.877211,,,-0.742919,1.423613,,,1.9360220000000001,,,4.655869999999999,4.92706,,2.0478,,,,1.069028,,,,,4.899848,,3.2976080000000003,3.8989239999999996,,,3.956092
